track_id,channel,sequence,timestamp_s,frequency_hz,psd_db
1826,1,283,1782147576.858969,14289.31640625,-77.73741912841797
1826,1,284,1782147591.063538,13723.005859375,-78.22451782226562
1826,1,285,1782147605.244713,13679.9130859375,-78.11467742919922
1826,1,286,1782147619.595836,13688.86328125,-77.9307861328125
1826,1,287,1782147633.761928,14017.455078125,-77.43829345703125
1826,1,288,1782147647.900718,13559.70703125,-77.13447570800781
1826,1,289,1782147662.117747,14059.8583984375,-77.00127410888672
1826,1,290,1782147676.12706,14111.4873046875,-77.54331970214844
1826,1,291,1782147691.683584,14014.388671875,-76.93301391601562
1826,1,294,1782147734.142979,14455.583984375,-77.6702880859375
1826,1,295,1782147748.267413,13629.1044921875,-77.4525375366211
1826,1,296,1782147762.319064,13573.2841796875,-77.01638793945312
1826,1,297,1782147776.519038,13554.193359375,-77.00067901611328
1826,1,301,1782147833.045808,14281.048828125,-76.08704376220703
1826,1,303,1782147861.093961,14280.33203125,-74.78707122802734
1826,1,304,1782147875.347959,14232.9755859375,-75.15746307373047
1826,1,305,1782147889.712776,14229.4169921875,-75.82357788085938
1826,1,306,1782147903.860368,14256.0625,-75.67625427246094
1826,1,307,1782147917.885009,14203.298828125,-76.27702331542969
1826,1,308,1782147931.812888,14089.1318359375,-77.22110748291016
1826,1,309,1782147946.030911,13525.212890625,-77.21810913085938
1905,3,274,1782147448.720166,74903.7265625,-139.39320373535156
1905,3,275,1782147463.023875,74901.2578125,-139.14085388183594
1905,3,276,1782147477.392865,74899.1796875,-139.10633850097656
1905,3,279,1782147519.972237,74987.6953125,-142.46954345703125
1905,3,280,1782147534.223392,75069.828125,-142.66030883789062
1905,3,281,1782147548.32922,75131.71875,-142.01181030273438
1905,3,282,1782147562.689763,75136.2890625,-141.1046600341797
1905,3,286,1782147619.595836,74836.3828125,-140.044921875
1905,3,287,1782147633.761928,73973.046875,-140.2612762451172
1905,3,288,1782147647.900718,74810.828125,-139.9296417236328
1905,3,292,1782147705.768097,74616.484375,-138.31556701660156
1905,3,293,1782147719.948628,74590.03125,-137.88479614257812
1905,3,294,1782147734.142979,74590.8125,-138.93101501464844
1905,3,295,1782147748.267413,74570.6484375,-137.46408081054688
1905,3,296,1782147762.319064,74549.4375,-137.3917236328125
1905,3,297,1782147776.519038,75864.5390625,-137.0510711669922
1905,3,298,1782147790.419551,74550.84375,-137.6431427001953
1905,3,299,1782147804.50368,74551.5,-137.49710083007812
1905,3,300,1782147818.832565,73239.5703125,-138.3698272705078
1905,3,302,1782147847.15093,73380.859375,-141.842041015625
1905,3,303,1782147861.093961,73370.796875,-142.2493133544922
1905,3,304,1782147875.347959,73385.71875,-142.18792724609375
1905,3,308,1782147931.812888,71787.71875,-144.3924102783203
1905,3,309,1782147946.030911,72970.265625,-144.31312561035156
1982,3,285,1782147605.244713,82014.40625,-141.135986328125
1982,3,287,1782147633.761928,81993.8671875,-140.08773803710938
1982,3,289,1782147662.117747,81885.1875,-140.5808868408203
1982,3,291,1782147691.683584,81508.671875,-140.22354125976562
1982,3,292,1782147705.768097,81440.578125,-139.8300323486328
1982,3,294,1782147734.142979,81355.875,-141.1567840576172
1982,3,297,1782147776.519038,82792.5625,-139.72039794921875
1982,3,298,1782147790.419551,82750.8828125,-139.3052520751953
1982,3,299,1782147804.50368,82764.3671875,-139.1970977783203
1982,3,300,1782147818.832565,82620.296875,-140.77015686035156
1982,3,301,1782147833.045808,82692.546875,-141.33059692382812
1982,3,303,1782147861.093961,84270.6875,-144.29986572265625
1982,3,305,1782147889.712776,84446.28125,-144.5550994873047
1982,3,306,1782147903.860368,84446.890625,-144.5443878173828
1990,3,288,1782147647.900718,84261.28125,-140.50137329101562
1990,3,289,1782147662.117747,82797.1484375,-140.2683563232422
1990,3,290,1782147676.12706,84210.1953125,-140.21641540527344
1990,3,291,1782147691.683584,84251.6171875,-139.6800079345703
1990,3,294,1782147734.142979,84892.2734375,-142.43592834472656
1990,3,295,1782147748.267413,84607.015625,-141.3800811767578
1990,3,296,1782147762.319064,85700.7265625,-141.21209716796875
1990,3,298,1782147790.419551,87431.7109375,-139.4510955810547
1990,3,299,1782147804.50368,87418.2109375,-139.45010375976562
1990,3,300,1782147818.832565,87305.953125,-139.6508331298828
1990,3,301,1782147833.045808,87328.125,-140.09185791015625
1990,3,302,1782147847.15093,87320.046875,-140.3393096923828
1990,3,303,1782147861.093961,88427.71875,-143.7869110107422
1990,3,304,1782147875.347959,87913.7421875,-142.64219665527344
1990,3,305,1782147889.712776,87893.296875,-143.97579956054688
1990,3,306,1782147903.860368,87897.546875,-143.8027801513672
1990,3,309,1782147946.030911,89238.53125,-145.19448852539062
1992,3,289,1782147662.117747,72310.734375,-140.23867797851562
1992,3,290,1782147676.12706,72297.8984375,-140.1199188232422
1992,3,291,1782147691.683584,72285.296875,-139.7584228515625
1992,3,295,1782147748.267413,71462.953125,-139.51242065429688
1992,3,296,1782147762.319064,71086.3984375,-138.7503662109375
1992,3,297,1782147776.519038,69229.5,-139.0508575439453
1992,3,298,1782147790.419551,69242.625,-138.997314453125
1992,3,302,1782147847.15093,68288.7578125,-141.2562255859375
1992,3,303,1782147861.093961,68957.4453125,-144.73382568359375
1992,3,304,1782147875.347959,67591.921875,-142.49781799316406
1992,3,305,1782147889.712776,67579.5703125,-142.97369384765625
1992,3,306,1782147903.860368,67571.375,-142.63040161132812
1992,3,307,1782147917.885009,67427.59375,-143.9274444580078
1992,3,308,1782147931.812888,67468.296875,-143.3810577392578
1999,1,290,1782147676.12706,66509.75,-87.5592041015625
1999,1,293,1782147719.948628,67549.9609375,-90.67427825927734
1999,1,294,1782147734.142979,66352.4296875,-90.19322204589844
1999,1,295,1782147748.267413,66246.640625,-90.2712631225586
1999,1,296,1782147762.319064,67633.6640625,-89.6876449584961
1999,1,297,1782147776.519038,67678.625,-89.43924713134766
1999,1,298,1782147790.419551,67606.2109375,-88.3412857055664
1999,1,299,1782147804.50368,67557.984375,-87.4295654296875
1999,1,300,1782147818.832565,67552.4296875,-88.23014831542969
1999,1,302,1782147847.15093,65843.7890625,-88.72966766357422
1999,1,303,1782147861.093961,66471.3828125,-87.34729766845703
1999,1,304,1782147875.347959,66466.3515625,-88.21125793457031
1999,1,305,1782147889.712776,66515.6015625,-87.80498504638672
1999,1,306,1782147903.860368,66656.7109375,-87.98861694335938
1999,1,307,1782147917.885009,66602.4140625,-87.65380096435547
1999,1,308,1782147931.812888,67054.0625,-88.67630004882812
1999,1,309,1782147946.030911,66977.140625,-89.05365753173828
2006,3,290,1782147676.12706,52840.734375,-140.96351623535156
2006,3,291,1782147691.683584,53543.8203125,-138.22848510742188
2006,3,292,1782147705.768097,53553.48046875,-137.51177978515625
2006,3,293,1782147719.948628,53582.37109375,-137.98684692382812
2006,3,294,1782147734.142979,53562.04296875,-138.75936889648438
2006,3,295,1782147748.267413,53603.01953125,-139.0399932861328
2006,3,296,1782147762.319064,53985.8671875,-138.44869995117188
2006,3,300,1782147818.832565,54042.9921875,-137.6412353515625
2006,3,303,1782147861.093961,54032.8359375,-142.24636840820312
2006,3,304,1782147875.347959,54021.08203125,-141.7515869140625
2006,3,305,1782147889.712776,53585.875,-146.48550415039062
2006,3,307,1782147917.885009,52836.19140625,-143.697998046875
2006,3,308,1782147931.812888,52905.09375,-141.78433227539062
2010,1,291,1782147691.683584,46227.71875,-88.0650405883789
2010,1,292,1782147705.768097,46228.43359375,-88.6912841796875
2010,1,293,1782147719.948628,46227.578125,-88.67066955566406
2010,1,294,1782147734.142979,46217.7421875,-89.33959197998047
2010,1,295,1782147748.267413,46730.61328125,-88.22747039794922
2010,1,296,1782147762.319064,46759.87109375,-88.2334976196289
2010,1,297,1782147776.519038,46644.9921875,-87.99150085449219
2010,1,298,1782147790.419551,46532.7109375,-87.64807891845703
2010,1,299,1782147804.50368,46480.515625,-87.57732391357422
2010,1,301,1782147833.045808,47283.98828125,-88.04363250732422
2010,1,302,1782147847.15093,47279.1640625,-88.53760528564453
2010,1,303,1782147861.093961,47392.41015625,-87.8250503540039
2010,1,304,1782147875.347959,47422.0078125,-88.94804382324219
2010,1,305,1782147889.712776,47352.5703125,-87.39436340332031
2010,1,309,1782147946.030911,47952.58203125,-89.14013671875
2011,1,291,1782147691.683584,55634.87109375,-90.52303314208984
2011,1,292,1782147705.768097,55681.1796875,-90.59185028076172
2011,1,293,1782147719.948628,55671.61328125,-90.47870635986328
2011,1,294,1782147734.142979,55693.390625,-90.72883605957031
2011,1,295,1782147748.267413,55793.2421875,-89.85610961914062
2011,1,296,1782147762.319064,55773.40625,-89.04720306396484
2011,1,297,1782147776.519038,55695.95703125,-89.40184783935547
2011,1,298,1782147790.419551,55672.2421875,-88.94367218017578
2011,1,299,1782147804.50368,56516.17578125,-88.08585357666016
2011,1,300,1782147818.832565,56538.390625,-88.21178436279297
2011,1,301,1782147833.045808,56558.390625,-87.81263732910156
2011,1,302,1782147847.15093,56544.9765625,-86.7027359008789
2011,1,303,1782147861.093961,56639.38671875,-86.4736557006836
2011,1,304,1782147875.347959,56699.88671875,-87.7107925415039
2011,1,305,1782147889.712776,56705.046875,-86.25336456298828
2011,1,306,1782147903.860368,56707.7109375,-86.50727081298828
2011,1,307,1782147917.885009,56790.1796875,-86.77348327636719
2011,1,308,1782147931.812888,56784.26171875,-88.7506103515625
2015,2,291,1782147691.683584,56565.94921875,-116.3606185913086
2015,2,292,1782147705.768097,56571.984375,-116.54801177978516
2015,2,293,1782147719.948628,56583.03125,-116.19970703125
2015,2,295,1782147748.267413,56598.51171875,-114.1438980102539
2015,2,296,1782147762.319064,56695.58203125,-116.05223083496094
2015,2,299,1782147804.50368,56424.57421875,-109.86140441894531
2015,2,300,1782147818.832565,56408.56640625,-110.53814697265625
2015,2,301,1782147833.045808,56400.5078125,-110.72200012207031
2015,2,302,1782147847.15093,56427.48828125,-110.78779602050781
2015,2,303,1782147861.093961,56428.37109375,-111.30461120605469
2015,2,304,1782147875.347959,56955.03125,-118.55079650878906
2015,2,305,1782147889.712776,56932.9921875,-117.9522705078125
2015,2,306,1782147903.860368,57381.4921875,-112.17159271240234
2015,2,309,1782147946.030911,57458.6640625,-110.46195983886719
2021,1,292,1782147705.768097,78176.578125,-89.68121337890625
2021,1,293,1782147719.948628,78189.125,-89.6818618774414
2021,1,294,1782147734.142979,76814.34375,-90.06517028808594
2021,1,295,1782147748.267413,76714.0546875,-88.91631317138672
2021,1,296,1782147762.319064,76730.6328125,-88.61564636230469
2021,1,297,1782147776.519038,76721.03125,-88.08956909179688
2021,1,298,1782147790.419551,76730.7421875,-87.70045471191406
2021,1,300,1782147818.832565,75184.390625,-87.73526000976562
2021,1,301,1782147833.045808,75182.4765625,-87.52708435058594
2021,1,302,1782147847.15093,75149.125,-87.15369415283203
2021,1,303,1782147861.093961,75120.0546875,-87.01451110839844
2021,1,304,1782147875.347959,74949.75,-89.21836853027344
2021,1,305,1782147889.712776,75525.359375,-86.3612060546875
2021,1,306,1782147903.860368,76340.546875,-86.62228393554688
2021,1,307,1782147917.885009,76431.203125,-85.61904907226562
2021,1,308,1782147931.812888,76457.2421875,-85.68293762207031
2021,1,309,1782147946.030911,76443.15625,-85.70065307617188
2029,1,293,1782147719.948628,52273.88671875,-90.4280014038086
2029,1,294,1782147734.142979,52270.21484375,-88.69996643066406
2029,1,295,1782147748.267413,52246.07421875,-89.99444580078125
2029,1,297,1782147776.519038,52267.90625,-89.43329620361328
2029,1,300,1782147818.832565,52159.88671875,-89.09001159667969
2029,1,301,1782147833.045808,52154.30859375,-88.76181030273438
2029,1,302,1782147847.15093,52109.13671875,-89.59217071533203
2029,1,303,1782147861.093961,52132.7265625,-87.9576187133789
2029,1,304,1782147875.347959,52110.296875,-89.4321060180664
2029,1,305,1782147889.712776,52117.9296875,-88.45726776123047
2029,1,306,1782147903.860368,52107.33203125,-88.80363464355469
2029,1,307,1782147917.885009,53932.7109375,-88.81046295166016
2029,1,308,1782147931.812888,53957.5625,-88.59608459472656
2032,1,294,1782147734.142979,72007.5078125,-89.46076965332031
2032,1,295,1782147748.267413,72030.8984375,-88.37095642089844
2032,1,296,1782147762.319064,72128.296875,-89.67462158203125
2032,1,297,1782147776.519038,72195.1484375,-88.63643646240234
2032,1,298,1782147790.419551,72266.1484375,-87.03903198242188
2032,1,299,1782147804.50368,72308.8984375,-87.05049133300781
2032,1,300,1782147818.832565,72334.7421875,-87.8121337890625
2032,1,303,1782147861.093961,71044.1640625,-88.7654037475586
2032,1,304,1782147875.347959,71018.4375,-88.6924057006836
2032,1,305,1782147889.712776,70999.859375,-87.45345306396484
2032,1,306,1782147903.860368,71021.0703125,-87.94401550292969
2032,1,307,1782147917.885009,71067.9375,-87.99005126953125
2032,1,309,1782147946.030911,71259.9453125,-90.33407592773438
2041,1,295,1782147748.267413,22673.90625,-83.36396789550781
2041,1,299,1782147804.50368,22963.521484375,-82.84320831298828
2041,1,300,1782147818.832565,23021.876953125,-82.8105239868164
2041,1,301,1782147833.045808,23469.35546875,-84.22930908203125
2041,1,303,1782147861.093961,23063.09375,-83.0811996459961
2041,1,305,1782147889.712776,23083.83203125,-82.71640014648438
2041,1,306,1782147903.860368,23104.283203125,-82.18655395507812
2041,1,307,1782147917.885009,22995.326171875,-82.2386474609375
2041,1,308,1782147931.812888,22991.041015625,-82.5703125
2043,2,295,1782147748.267413,28142.859375,-115.65445709228516
2043,2,296,1782147762.319064,28245.724609375,-117.23542022705078
2043,2,297,1782147776.519038,28217.55859375,-116.940185546875
2043,2,299,1782147804.50368,28242.376953125,-110.3141098022461
2043,2,300,1782147818.832565,28250.240234375,-111.01909637451172
2043,2,301,1782147833.045808,28244.03515625,-111.12875366210938
2043,2,302,1782147847.15093,28251.609375,-111.24412536621094
2043,2,303,1782147861.093961,28277.205078125,-111.75694274902344
2043,2,304,1782147875.347959,28760.703125,-118.0927963256836
2043,2,305,1782147889.712776,28770.904296875,-117.4935073852539
2043,2,306,1782147903.860368,30628.32421875,-114.066650390625
2045,3,295,1782147748.267413,66452.7265625,-137.57765197753906
2045,3,296,1782147762.319064,66462.265625,-136.9029541015625
2045,3,300,1782147818.832565,65310.203125,-136.3563232421875
2045,3,301,1782147833.045808,65311.5703125,-136.40940856933594
2045,3,303,1782147861.093961,64212.10546875,-143.0558624267578
2045,3,304,1782147875.347959,65082.265625,-142.70159912109375
2045,3,305,1782147889.712776,65404.015625,-145.0565948486328
2045,3,306,1782147903.860368,65395.13671875,-144.9893341064453
2045,3,309,1782147946.030911,65600.953125,-143.39694213867188
2052,1,296,1782147762.319064,85521.3203125,-87.79029083251953
2052,1,297,1782147776.519038,85523.4140625,-87.65625
2052,1,299,1782147804.50368,85580.9921875,-87.3673324584961
2052,1,301,1782147833.045808,85812.859375,-87.24029541015625
2052,1,302,1782147847.15093,85793.5078125,-87.41603088378906
2052,1,304,1782147875.347959,85626.0546875,-89.111083984375
2052,1,307,1782147917.885009,86045.3046875,-87.01789093017578
2052,1,308,1782147931.812888,86041.109375,-87.52847290039062
2052,1,309,1782147946.030911,86030.4296875,-87.819091796875
2056,3,296,1782147762.319064,25295.208984375,-135.93594360351562
2056,3,298,1782147790.419551,23965.732421875,-132.32806396484375
2056,3,299,1782147804.50368,23965.794921875,-132.2891082763672
2056,3,302,1782147847.15093,22782.07421875,-129.9326171875
2056,3,303,1782147861.093961,22778.3359375,-130.02447509765625
2056,3,304,1782147875.347959,22799.310546875,-129.43519592285156
2056,3,307,1782147917.885009,23168.486328125,-134.8521270751953
2056,3,309,1782147946.030911,21344.134765625,-134.824462890625
2058,3,297,1782147776.519038,10527.6796875,-121.23356628417969
2058,3,298,1782147790.419551,9457.8359375,-123.40208435058594
2058,3,302,1782147847.15093,8764.5263671875,-116.91361236572266
2058,3,303,1782147861.093961,8774.87109375,-116.95578002929688
2058,3,304,1782147875.347959,8760.623046875,-116.90756225585938
2058,3,305,1782147889.712776,8770.6650390625,-116.74604797363281
2058,3,306,1782147903.860368,8779.0205078125,-116.73839569091797
2060,3,297,1782147776.519038,21264.13671875,-127.43418884277344
2060,3,298,1782147790.419551,21265.189453125,-127.50155639648438
2060,3,299,1782147804.50368,21264.9140625,-127.498046875
2060,3,300,1782147818.832565,21246.779296875,-125.77127075195312
2060,3,301,1782147833.045808,21245.87890625,-125.82302856445312
2060,3,302,1782147847.15093,21226.287109375,-129.0138397216797
2060,3,303,1782147861.093961,21225.744140625,-129.0253448486328
2060,3,304,1782147875.347959,21221.662109375,-129.02288818359375
2060,3,308,1782147931.812888,19506.89453125,-131.6658935546875
2062,3,297,1782147776.519038,26877.728515625,-132.16943359375
2062,3,300,1782147818.832565,26747.986328125,-126.35619354248047
2062,3,301,1782147833.045808,26740.45703125,-126.3630599975586
2062,3,302,1782147847.15093,26647.314453125,-127.07553100585938
2062,3,303,1782147861.093961,26649.2578125,-127.09026336669922
2062,3,304,1782147875.347959,26725.78515625,-126.1874008178711
2062,3,305,1782147889.712776,26849.513671875,-131.87130737304688
2062,3,306,1782147903.860368,26850.734375,-131.8628387451172
2062,3,307,1782147917.885009,26856.0234375,-133.04473876953125
2062,3,308,1782147931.812888,26845.302734375,-132.79417419433594
2067,3,297,1782147776.519038,46584.921875,-138.0148468017578
2067,3,301,1782147833.045808,46551.1640625,-137.6513671875
2067,3,302,1782147847.15093,45151.74609375,-138.56564331054688
2067,3,303,1782147861.093961,45213.83984375,-140.70993041992188
2067,3,304,1782147875.347959,45391.890625,-139.6713409423828
2067,3,305,1782147889.712776,45467.7734375,-141.7160186767578
2067,3,308,1782147931.812888,45444.3359375,-141.15460205078125
2067,3,309,1782147946.030911,45622.3515625,-143.19886779785156
2071,3,297,1782147776.519038,65313.72265625,-135.8231964111328
2071,3,298,1782147790.419551,65324.33203125,-135.97412109375
2071,3,299,1782147804.50368,65323.8515625,-135.88442993164062
2071,3,300,1782147818.832565,63731.47265625,-138.50698852539062
2071,3,301,1782147833.045808,63720.56640625,-139.74581909179688
2071,3,302,1782147847.15093,63740.875,-138.8084259033203
2071,3,305,1782147889.712776,63747.28515625,-144.26321411132812
2071,3,306,1782147903.860368,63750.98828125,-144.10440063476562
2071,3,309,1782147946.030911,63500.5703125,-143.37240600585938
2079,2,298,1782147790.419551,37480.75,-114.72747802734375
2079,2,299,1782147804.50368,37611.5703125,-111.57479858398438
2079,2,300,1782147818.832565,37585.421875,-112.21142578125
2079,2,301,1782147833.045808,37590.81640625,-112.29513549804688
2079,2,302,1782147847.15093,37625.25,-112.73250579833984
2079,2,303,1782147861.093961,37636.40234375,-113.3380126953125
2079,2,304,1782147875.347959,38073.26953125,-119.36813354492188
2079,2,305,1782147889.712776,38067.55078125,-118.65000915527344
2079,2,306,1782147903.860368,38228.17578125,-113.11100769042969
2080,3,298,1782147790.419551,49907.7265625,-137.8445281982422
2080,3,299,1782147804.50368,49908.53125,-137.768310546875
2080,3,300,1782147818.832565,49919.0859375,-137.47491455078125
2080,3,301,1782147833.045808,49913.546875,-137.8201904296875
2080,3,302,1782147847.15093,49930.234375,-138.02743530273438
2080,3,303,1782147861.093961,49912.0546875,-141.513427734375
2080,3,304,1782147875.347959,49780.8515625,-140.54544067382812
2080,3,305,1782147889.712776,49335.98046875,-140.8895263671875
2080,3,306,1782147903.860368,49330.7265625,-140.77882385253906
2080,3,307,1782147917.885009,49341.64453125,-140.81138610839844
2080,3,308,1782147931.812888,49319.875,-140.10084533691406
2080,3,309,1782147946.030911,48212.80859375,-143.15342712402344
2081,1,299,1782147804.50368,31226.861328125,-84.20314025878906
2081,1,300,1782147818.832565,30482.90625,-84.3391342163086
2081,1,301,1782147833.045808,30444.1875,-85.06859588623047
2081,1,302,1782147847.15093,31223.169921875,-85.44696044921875
2081,1,303,1782147861.093961,31210.64453125,-85.55767822265625
2081,1,304,1782147875.347959,33198.2734375,-87.00286102294922
2081,1,305,1782147889.712776,31945.044921875,-86.95507049560547
2081,1,306,1782147903.860368,31269.1015625,-84.88050842285156
2081,1,307,1782147917.885009,31122.1171875,-84.76034545898438
2081,1,308,1782147931.812888,31396.51171875,-84.01396179199219
2081,1,309,1782147946.030911,31201.291015625,-83.97254180908203
2091,3,300,1782147818.832565,20092.099609375,-126.40681457519531
2091,3,301,1782147833.045808,20092.00390625,-126.50096893310547
2091,3,302,1782147847.15093,18929.8671875,-127.0157470703125
2091,3,304,1782147875.347959,20032.900390625,-129.55230712890625
2091,3,305,1782147889.712776,19209.71484375,-128.5526885986328
2091,3,306,1782147903.860368,19204.931640625,-128.5093536376953
2092,1,301,1782147833.045808,18887.328125,-80.23817443847656
2092,1,304,1782147875.347959,18901.66015625,-80.29042053222656
2092,1,305,1782147889.712776,18658.259765625,-80.44654083251953
2092,1,306,1782147903.860368,18710.82421875,-80.02851867675781
2092,1,307,1782147917.885009,18741.740234375,-79.7691650390625
2092,1,308,1782147931.812888,18687.095703125,-80.21145629882812
2092,1,309,1782147946.030911,18735.744140625,-80.04490661621094
2093,1,301,1782147833.045808,25525.568359375,-83.7263412475586
2093,1,305,1782147889.712776,27316.359375,-85.17866516113281
2093,1,306,1782147903.860368,27406.736328125,-84.92520141601562
2093,1,308,1782147931.812888,26773.0546875,-84.05136108398438
2093,1,309,1782147946.030911,26630.029296875,-84.26824951171875
2095,1,301,1782147833.045808,95276.515625,-87.87024688720703
2095,1,302,1782147847.15093,95277.90625,-88.56398010253906
2095,1,304,1782147875.347959,96413.5,-88.03350830078125
2095,1,305,1782147889.712776,95701.015625,-85.71556091308594
2095,1,306,1782147903.860368,95656.1953125,-84.54155731201172
2095,1,307,1782147917.885009,95631.5,-84.74646759033203
