sequence,rank,f_low_hz,f_high_hz,center_hz,delay_s,delay_std_s,mean_coherence,phase_span_rad,bins,slope_rad_per_hz,intercept_rad,delay_us,delay_std_us
0,1,30517.578124999996,457763.67187499994,235324.76552521612,3.211654477823246e-07,5.415307027204808e-07,0.8302169542072857,-0.886779256502476,15,-2.0179420226796545e-06,0.11630874224906174,0.32116544778232464,0.5415307027204809
